"","x"
"12778","ENSG00000160208.12"
"12779","ENSG00000160209.18"
"12780","ENSG00000160213.6"
"12781","ENSG00000160216.18"
"12782","ENSG00000160221.16"
"12783","ENSG00000232124.1"
"12784","ENSG00000278158.1"
"12785","ENSG00000141959.16"
"12786","ENSG00000184787.18"
"12787","ENSG00000184900.15"
"12788","ENSG00000183255.11"
"12789","ENSG00000160256.12"
"12790","ENSG00000197381.15"
"12791","ENSG00000224574.1"
"12792","ENSG00000228235.1"
"12793","ENSG00000223901.2"
"12794","ENSG00000215424.9"
"12795","ENSG00000160294.10"
"12796","ENSG00000182362.13"
"12797","ENSG00000160298.17"
"12798","ENSG00000160299.16"
"12799","ENSG00000160305.17"
"12800","ENSG00000223692.1"
"12801","ENSG00000280341.1"
"12802","ENSG00000279442.1"
"12803","ENSG00000233408.1"
"12804","ENSG00000225255.6"
"12805","ENSG00000283633.1"
"12806","ENSG00000189295.13"
"12807","ENSG00000172967.7"
"12808","ENSG00000237689.1"
"12809","ENSG00000273203.1"
"12810","ENSG00000177663.13"
"12811","ENSG00000093072.15"
"12812","ENSG00000099954.18"
"12813","ENSG00000236754.5"
"12814","ENSG00000131100.12"
"12815","ENSG00000099968.17"
"12816","ENSG00000015475.18"
"12817","ENSG00000235295.1"
"12818","ENSG00000215193.12"
"12819","ENSG00000183785.14"
"12820","ENSG00000280007.1"
"12821","ENSG00000187979.4"
"12822","ENSG00000278044.1"
"12823","ENSG00000182824.7"
"12824","ENSG00000070413.19"
"12825","ENSG00000273311.1"
"12826","ENSG00000223461.1"
"12827","ENSG00000272682.1"
"12828","ENSG00000100075.9"
"12829","ENSG00000100084.14"
"12830","ENSG00000185608.8"
"12831","ENSG00000185065.6"
"12832","ENSG00000070010.18"
"12833","ENSG00000184113.9"
"12834","ENSG00000184702.18"
"12835","ENSG00000203618.5"
"12836","ENSG00000093010.13"
"12837","ENSG00000183597.15"
"12838","ENSG00000236540.7"
"12839","ENSG00000268292.1"
"12840","ENSG00000099901.16"
"12841","ENSG00000128185.9"
"12842","ENSG00000188280.11"
"12843","ENSG00000161133.16"
"12844","ENSG00000099917.17"
"12845","ENSG00000241973.10"
"12846","ENSG00000099940.11"
"12847","ENSG00000099942.12"
"12848","ENSG00000184436.11"
"12849","ENSG00000185651.14"
"12850","ENSG00000161179.13"
"12851","ENSG00000100030.14"
"12852","ENSG00000100034.13"
"12853","ENSG00000274422.1"
"12854","ENSG00000254709.7"
"12855","ENSG00000128266.8"
"12856","ENSG00000186716.20"
"12857","ENSG00000240160.3"
"12858","ENSG00000189269.12"
"12859","ENSG00000211683.3"
"12860","ENSG00000228315.11"
"12861","ENSG00000273000.5"
"12862","ENSG00000159496.14"
"12863","ENSG00000187792.4"
"12864","ENSG00000128218.7"
"12865","ENSG00000169314.14"
"12866","ENSG00000250479.8"
"12867","ENSG00000099956.18"
"12868","ENSG00000099958.14"
"12869","ENSG00000133460.19"
"12870","ENSG00000251357.4"
"12871","ENSG00000279467.1"
"12872","ENSG00000240972.1"
"12873","ENSG00000273295.1"
"12874","ENSG00000099974.7"
"12875","ENSG00000099977.13"
"12876","ENSG00000232545.1"
"12877","ENSG00000100014.19"
"12878","ENSG00000258555.6"
"12879","ENSG00000128271.21"
"12880","ENSG00000138867.16"
"12881","ENSG00000100028.11"
"12882","ENSG00000184571.13"
"12883","ENSG00000206069.6"
"12884","ENSG00000279085.1"
"12885","ENSG00000233577.6"
"12886","ENSG00000272942.1"
"12887","ENSG00000272977.1"
"12888","ENSG00000234884.1"
"12889","ENSG00000100077.14"
"12890","ENSG00000231933.7"
"12891","ENSG00000224192.2"
"12892","ENSG00000100099.20"
"12893","ENSG00000100104.13"
"12894","ENSG00000100109.16"
"12895","ENSG00000128294.15"
"12896","ENSG00000196431.3"
"12897","ENSG00000225783.6"
"12898","ENSG00000244625.5"
"12899","ENSG00000223704.1"
"12900","ENSG00000235271.5"
"12901","ENSG00000236858.1"
"12902","ENSG00000280025.1"
"12903","ENSG00000233521.5"
"12904","ENSG00000233574.1"
"12905","ENSG00000226741.1"
"12906","ENSG00000230051.1"
"12907","ENSG00000180957.17"
"12908","ENSG00000235954.6"
"12909","ENSG00000183765.20"
"12910","ENSG00000159873.9"
"12911","ENSG00000100219.16"
"12912","ENSG00000272858.1"
"12913","ENSG00000235786.1"
"12914","ENSG00000177993.3"
"12915","ENSG00000100249.4"
"12916","ENSG00000182944.17"
"12917","ENSG00000185340.15"
"12918","ENSG00000100285.9"
"12919","ENSG00000100296.13"
"12920","ENSG00000184117.11"
"12921","ENSG00000186575.17"
"12922","ENSG00000184076.13"
"12923","ENSG00000100325.14"
"12924","ENSG00000176635.17"
"12925","ENSG00000248751.6"
"12926","ENSG00000099995.18"
"12927","ENSG00000242114.5"
"12928","ENSG00000100029.17"
"12929","ENSG00000184792.15"
"12930","ENSG00000253352.8"
"12931","ENSG00000198832.10"
"12932","ENSG00000138942.15"
"12933","ENSG00000182541.17"
"12934","ENSG00000185721.12"
"12935","ENSG00000184708.17"
"12936","ENSG00000240591.1"
"12937","ENSG00000198089.15"
"12938","ENSG00000100150.16"
"12939","ENSG00000128245.14"
"12940","ENSG00000100191.5"
"12941","ENSG00000205853.10"
"12942","ENSG00000230736.2"
"12943","ENSG00000241954.1"
"12944","ENSG00000100220.11"
"12945","ENSG00000100225.17"
"12946","ENSG00000253007.2"
"12947","ENSG00000281295.1"
"12948","ENSG00000224973.5"
"12949","ENSG00000236052.1"
"12950","ENSG00000280356.1"
"12951","ENSG00000100284.20"
"12952","ENSG00000100292.16"
"12953","ENSG00000221963.5"
"12954","ENSG00000279652.1"
"12955","ENSG00000128284.19"
"12956","ENSG00000128335.13"
"12957","ENSG00000100342.20"
"12958","ENSG00000100345.20"
"12959","ENSG00000223695.1"
"12960","ENSG00000228719.1"
"12961","ENSG00000100348.9"
"12962","ENSG00000100353.17"
"12963","ENSG00000261675.1"
"12964","ENSG00000100362.12"
"12965","ENSG00000100365.14"
"12966","ENSG00000100368.13"
"12967","ENSG00000128311.13"
"12968","ENSG00000128309.16"
"12969","ENSG00000128340.14"
"12970","ENSG00000128283.6"
"12971","ENSG00000100079.6"
"12972","ENSG00000100092.20"
"12973","ENSG00000100097.11"
"12974","ENSG00000273899.4"
"12975","ENSG00000100101.15"
"12976","ENSG00000100106.19"
"12977","ENSG00000189060.5"
"12978","ENSG00000100129.17"
"12979","ENSG00000279738.1"
"12980","ENSG00000272582.1"
"12981","ENSG00000100142.14"
"12982","ENSG00000222044.1"
"12983","ENSG00000273214.1"
"12984","ENSG00000100201.20"
"12985","ENSG00000100206.9"
"12986","ENSG00000184949.15"
"12987","ENSG00000100216.5"
"12988","ENSG00000100221.10"
"12989","ENSG00000244491.1"
"12990","ENSG00000100242.15"
"12991","ENSG00000230149.2"
"12992","ENSG00000128383.12"
"12993","ENSG00000179750.15"
"12994","ENSG00000244509.3"
"12995","ENSG00000284554.1"
"12996","ENSG00000243811.8"
"12997","ENSG00000128394.16"
"12998","ENSG00000239713.8"
"12999","ENSG00000100307.12"
"13000","ENSG00000100311.16"
"13001","ENSG00000284633.1"
"13002","ENSG00000100316.15"
"13003","ENSG00000128272.14"
"13004","ENSG00000176177.9"
"13005","ENSG00000100351.16"
"13006","ENSG00000225528.3"
"13007","ENSG00000100354.20"
"13008","ENSG00000239900.12"
"13009","ENSG00000284431.1"
"13010","ENSG00000100359.20"
"13011","ENSG00000100380.13"
"13012","ENSG00000196236.12"
"13013","ENSG00000172404.4"
"13014","ENSG00000100387.8"
"13015","ENSG00000100393.12"
"13016","ENSG00000235513.1"
"13017","ENSG00000100401.19"
"13018","ENSG00000167074.14"
"13019","ENSG00000183864.4"
"13020","ENSG00000100410.7"
"13021","ENSG00000100412.15"
"13022","ENSG00000196419.12"
"13023","ENSG00000200332.1"
"13024","ENSG00000100138.13"
"13025","ENSG00000184208.10"
"13026","ENSG00000198911.11"
"13027","ENSG00000159958.6"
"13028","ENSG00000183066.14"
"13029","ENSG00000198951.11"
"13030","ENSG00000184983.9"
"13031","ENSG00000237037.9"
"13032","ENSG00000100207.18"
"13033","ENSG00000182057.4"
"13034","ENSG00000189306.10"
"13035","ENSG00000100227.17"
"13036","ENSG00000270022.3"
"13037","ENSG00000100243.20"
"13038","ENSG00000242247.10"
"13039","ENSG00000100266.18"
"13040","ENSG00000100300.17"
"13041","ENSG00000100304.12"
"13042","ENSG00000223843.4"
"13043","ENSG00000186976.14"
"13044","ENSG00000100344.10"
"13045","ENSG00000100347.14"
"13046","ENSG00000188677.14"
"13047","ENSG00000279175.1"
"13048","ENSG00000280434.1"
"13049","ENSG00000279933.1"
"13050","ENSG00000186654.20"
"13051","ENSG00000248405.10"
"13052","ENSG00000230922.1"
"13053","ENSG00000273243.1"
"13054","ENSG00000093000.18"
"13055","ENSG00000100364.18"
"13056","ENSG00000100376.11"
"13057","ENSG00000077935.16"
"13058","ENSG00000241990.5"
"13059","ENSG00000186951.16"
"13060","ENSG00000280384.1"
"13061","ENSG00000205643.10"
"13062","ENSG00000075234.16"
"13063","ENSG00000277232.2"
"13064","ENSG00000100422.13"
"13065","ENSG00000278890.1"
"13066","ENSG00000238192.1"
"13067","ENSG00000213279.2"
"13068","ENSG00000235111.1"
"13069","ENSG00000260613.1"
"13070","ENSG00000100426.6"
"13071","ENSG00000198355.4"
"13072","ENSG00000100427.15"
"13073","ENSG00000280395.1"
"13074","ENSG00000128159.11"
"13075","ENSG00000196576.14"
"13076","ENSG00000284194.1"
"13077","ENSG00000025708.13"
"13078","ENSG00000177989.13"
"13079","ENSG00000130487.5"
"13080","ENSG00000100299.17"
"13081","ENSG00000251322.7"
"13082","ENSG00000225929.1"
"13083","ENSG00000254499.1"
"13084","ENSG00000178605.13"
"13085","ENSG00000185291.11"
"13086","ENSG00000169100.13"
"13087","ENSG00000169084.13"
"13088","ENSG00000002586.18"
"13089","ENSG00000006756.15"
"13090","ENSG00000205667.2"
"13091","ENSG00000183943.5"
"13092","ENSG00000207332.1"
"13093","ENSG00000205664.10"
"13094","ENSG00000234449.2"
"13095","ENSG00000205663.5"
"13096","ENSG00000205662.2"
"13097","ENSG00000130021.13"
"13098","ENSG00000006757.11"
"13099","ENSG00000101849.15"
"13100","ENSG00000047644.18"
"13101","ENSG00000073464.11"
"13102","ENSG00000234129.7"
"13103","ENSG00000004961.14"
"13104","ENSG00000047648.21"
"13105","ENSG00000005302.17"
"13106","ENSG00000101911.12"
"13107","ENSG00000196664.4"
"13108","ENSG00000205542.10"
"13109","ENSG00000187268.11"
"13110","ENSG00000176896.8"
"13111","ENSG00000123595.7"
"13112","ENSG00000196459.13"
"13113","ENSG00000046651.14"
"13114","ENSG00000046653.14"
"13115","ENSG00000130150.11"
"13116","ENSG00000165192.13"
"13117","ENSG00000102010.14"
"13118","ENSG00000130234.10"
"13119","ENSG00000169239.12"
"13120","ENSG00000169249.12"
"13121","ENSG00000182287.14"
"13122","ENSG00000047230.14"
"13123","ENSG00000169895.5"
"13124","ENSG00000086712.12"
"13125","ENSG00000169891.17"
"13126","ENSG00000047634.14"
"13127","ENSG00000131831.17"
"13128","ENSG00000177324.13"
"13129","ENSG00000102098.17"
"13130","ENSG00000008086.11"
"13131","ENSG00000044446.11"
"13132","ENSG00000131828.13"
"13133","ENSG00000147010.17"
"13134","ENSG00000173681.16"
"13135","ENSG00000173674.10"
"13136","ENSG00000012174.11"
"13137","ENSG00000102172.15"
"13138","ENSG00000102174.8"
"13139","ENSG00000123131.12"
"13140","ENSG00000123130.16"
"13141","ENSG00000130066.16"
"13142","ENSG00000184831.13"
"13143","ENSG00000130741.10"
"13144","ENSG00000005889.15"
"13145","ENSG00000067992.12"
"13146","ENSG00000102230.13"
"13147","ENSG00000101868.10"
"13148","ENSG00000189186.10"
"13149","ENSG00000169306.9"
"13150","ENSG00000198814.12"
"13151","ENSG00000241886.1"
"13152","ENSG00000157625.15"
"13153","ENSG00000198947.15"
"13154","ENSG00000147027.3"
"13155","ENSG00000165164.13"
"13156","ENSG00000130962.17"
"13157","ENSG00000250349.3"
"13158","ENSG00000147036.11"
"13159","ENSG00000047597.5"
"13160","ENSG00000165169.10"
"13161","ENSG00000156313.12"
"13162","ENSG00000156298.12"
"13163","ENSG00000165175.15"
"13164","ENSG00000264618.2"
"13165","ENSG00000223486.1"
"13166","ENSG00000182220.14"
"13167","ENSG00000185753.12"
"13168","ENSG00000124486.12"
"13169","ENSG00000215301.9"
"13170","ENSG00000171659.13"
"13171","ENSG00000171657.5"
"13172","ENSG00000189221.9"
"13173","ENSG00000069535.13"
"13174","ENSG00000183690.12"
"13175","ENSG00000069509.5"
"13176","ENSG00000229563.6"
"13177","ENSG00000270069.1"
"13178","ENSG00000230844.2"
"13179","ENSG00000065923.9"
"13180","ENSG00000147123.10"
"13181","ENSG00000182872.15"
"13182","ENSG00000130985.16"
"13183","ENSG00000224975.1"
"13184","ENSG00000102225.15"
"13185","ENSG00000102226.9"
"13186","ENSG00000102265.11"
"13187","ENSG00000126767.17"
"13188","ENSG00000126756.11"
"13189","ENSG00000267064.1"
"13190","ENSG00000197779.13"
"13191","ENSG00000068438.14"
"13192","ENSG00000147155.10"
"13193","ENSG00000068354.15"
"13194","ENSG00000102317.17"
"13195","ENSG00000101940.17"
"13196","ENSG00000015285.10"
"13197","ENSG00000232828.1"
"13198","ENSG00000171433.11"
"13199","ENSG00000102145.13"
"13200","ENSG00000094631.18"
"13201","ENSG00000102103.15"
"13202","ENSG00000102096.9"
"13203","ENSG00000068308.13"
"13204","ENSG00000068323.16"
"13205","ENSG00000068394.10"
"13206","ENSG00000279422.1"
"13207","ENSG00000102007.10"
"13208","ENSG00000237341.1"
"13209","ENSG00000101997.12"
"13210","ENSG00000049768.14"
"13211","ENSG00000270012.1"
"13212","ENSG00000224659.2"
"13213","ENSG00000274274.1"
"13214","ENSG00000237671.3"
"13215","ENSG00000205777.17"
"13216","ENSG00000171365.15"
"13217","ENSG00000158352.15"
"13218","ENSG00000130385.5"
"13219","ENSG00000189369.8"
"13220","ENSG00000279750.3"
"13221","ENSG00000268447.5"
"13222","ENSG00000179304.16"
"13223","ENSG00000184205.14"
"13224","ENSG00000232593.7"
"13225","ENSG00000072506.12"
"13226","ENSG00000184083.11"
"13227","ENSG00000196632.10"
"13228","ENSG00000158526.7"
"13229","ENSG00000130119.15"
"13230","ENSG00000102316.16"
"13231","ENSG00000067445.20"
"13232","ENSG00000158571.10"
"13233","ENSG00000169188.4"
"13234","ENSG00000158578.18"
"13235","ENSG00000256045.2"
"13236","ENSG00000158639.12"
"13237","ENSG00000083750.12"
"13238","ENSG00000102349.17"
"13239","ENSG00000204272.12"
"13240","ENSG00000186787.8"
"13241","ENSG00000226310.1"
"13242","ENSG00000147059.8"
"13243","ENSG00000165591.6"
"13244","ENSG00000198455.4"
"13245","ENSG00000198205.6"
"13246","ENSG00000102053.12"
"13247","ENSG00000001497.16"
"13248","ENSG00000274536.6"
"13249","ENSG00000089472.16"
"13250","ENSG00000169083.16"
"13251","ENSG00000079482.12"
"13252","ENSG00000181704.11"
"13253","ENSG00000130052.13"
"13254","ENSG00000090776.5"
"13255","ENSG00000181191.11"
"13256","ENSG00000215162.1"
"13257","ENSG00000147160.9"
"13258","ENSG00000089289.15"
"13259","ENSG00000120500.17"
"13260","ENSG00000147127.8"
"13261","ENSG00000120509.10"
"13262","ENSG00000120498.13"
"13263","ENSG00000147168.12"
"13264","ENSG00000184634.15"
"13265","ENSG00000147140.15"
"13266","ENSG00000199751.1"
"13267","ENSG00000147162.13"
"13268","ENSG00000147174.11"
"13269","ENSG00000186810.7"
"13270","ENSG00000204131.9"
"13271","ENSG00000198034.10"
"13272","ENSG00000269911.1"
"13273","ENSG00000204116.11"
"13274","ENSG00000229807.10"
"13275","ENSG00000230590.9"
"13276","ENSG00000228906.1"
"13277","ENSG00000271533.1"
"13278","ENSG00000265727.2"
"13279","ENSG00000131263.12"
"13280","ENSG00000102383.13"
"13281","ENSG00000102390.10"
"13282","ENSG00000102158.19"
"13283","ENSG00000131174.4"
"13284","ENSG00000165240.18"
"13285","ENSG00000226784.2"
"13286","ENSG00000187325.4"
"13287","ENSG00000147145.12"
"13288","ENSG00000078596.10"
"13289","ENSG00000122145.14"
"13290","ENSG00000165288.10"
"13291","ENSG00000284618.1"
"13292","ENSG00000198157.10"
"13293","ENSG00000131171.12"
"13294","ENSG00000155008.13"
"13295","ENSG00000147180.16"
"13296","ENSG00000124429.17"
"13297","ENSG00000126733.20"
"13298","ENSG00000102271.13"
"13299","ENSG00000234161.1"
"13300","ENSG00000186310.9"
"13301","ENSG00000204086.4"
"13302","ENSG00000102362.15"
"13303","ENSG00000101811.13"
"13304","ENSG00000007952.17"
"13305","ENSG00000126950.7"
"13306","ENSG00000102384.13"
"13307","ENSG00000102387.15"
"13308","ENSG00000010671.15"
"13309","ENSG00000241343.9"
"13310","ENSG00000257529.5"
"13311","ENSG00000102393.9"
"13312","ENSG00000126945.8"
"13313","ENSG00000126947.12"
"13314","ENSG00000198960.10"
"13315","ENSG00000102401.19"
"13316","ENSG00000261101.2"
"13317","ENSG00000126952.16"
"13318","ENSG00000166432.14"
"13319","ENSG00000184905.8"
"13320","ENSG00000184515.10"
"13321","ENSG00000158164.6"
"13322","ENSG00000271147.7"
"13323","ENSG00000223546.6"
"13324","ENSG00000239407.5"
"13325","ENSG00000102409.9"
"13326","ENSG00000133134.11"
"13327","ENSG00000185222.8"
"13328","ENSG00000166681.13"
"13329","ENSG00000172476.4"
"13330","ENSG00000133142.17"
"13331","ENSG00000196507.10"
"13332","ENSG00000172465.13"
"13333","ENSG00000123562.16"
"13334","ENSG00000188828.11"
"13335","ENSG00000179363.6"
"13336","ENSG00000123570.3"
"13337","ENSG00000269743.2"
"13338","ENSG00000123575.8"
"13339","ENSG00000123561.14"
"13340","ENSG00000133138.19"
"13341","ENSG00000089682.16"
"13342","ENSG00000198088.10"
"13343","ENSG00000080572.12"
"13344","ENSG00000147224.10"
"13345","ENSG00000157514.16"
"13346","ENSG00000170935.7"
"13347","ENSG00000080561.13"
"13348","ENSG00000101842.13"
"13349","ENSG00000101843.18"
"13350","ENSG00000101844.17"
"13351","ENSG00000101888.11"
"13352","ENSG00000176076.7"
"13353","ENSG00000068366.19"
"13354","ENSG00000157600.11"
"13355","ENSG00000101901.11"
"13356","ENSG00000126016.15"
"13357","ENSG00000123496.7"
"13358","ENSG00000130224.14"
"13359","ENSG00000102021.10"
"13360","ENSG00000102024.17"
"13361","ENSG00000268104.2"
"13362","ENSG00000003096.14"
"13363","ENSG00000131725.13"
"13364","ENSG00000101856.9"
"13365","ENSG00000077713.18"
"13366","ENSG00000005022.5"
"13367","ENSG00000018610.13"
"13368","ENSG00000077721.15"
"13369","ENSG00000186416.13"
"13370","ENSG00000125354.22"
"13371","ENSG00000187808.4"
"13372","ENSG00000198918.7"
"13373","ENSG00000125351.11"
"13374","ENSG00000125352.5"
"13375","ENSG00000101882.9"
"13376","ENSG00000258545.5"
"13377","ENSG00000101892.11"
"13378","ENSG00000005893.15"
"13379","ENSG00000158290.16"
"13380","ENSG00000232119.7"
"13381","ENSG00000171155.7"
"13382","ENSG00000182890.4"
"13383","ENSG00000125676.19"
"13384","ENSG00000101966.12"
"13385","ENSG00000183918.15"
"13386","ENSG00000122126.15"
"13387","ENSG00000122122.9"
"13388","ENSG00000240143.1"
"13389","ENSG00000156697.12"
"13390","ENSG00000102034.16"
"13391","ENSG00000156709.13"
"13392","ENSG00000134597.15"
"13393","ENSG00000165675.16"
"13394","ENSG00000241198.3"
"13395","ENSG00000213468.5"
"13396","ENSG00000134602.15"
"13397","ENSG00000165694.9"
"13398","ENSG00000123728.9"
"13399","ENSG00000134588.12"
"13400","ENSG00000156531.16"
"13401","ENSG00000165704.14"
"13402","ENSG00000227060.6"
"13403","ENSG00000156504.16"
"13404","ENSG00000156500.14"
"13405","ENSG00000101928.12"
"13406","ENSG00000236091.1"
"13407","ENSG00000184785.5"
"13408","ENSG00000173275.12"
"13409","ENSG00000278289.4"
"13410","ENSG00000181433.9"
"13411","ENSG00000198689.10"
"13412","ENSG00000022267.16"
"13413","ENSG00000129680.15"
"13414","ENSG00000102239.4"
"13415","ENSG00000102241.11"
"13416","ENSG00000102243.12"
"13417","ENSG00000233093.5"
"13418","ENSG00000102245.7"
"13419","ENSG00000129675.15"
"13420","ENSG00000232611.1"
"13421","ENSG00000147274.14"
"13422","ENSG00000101981.10"
"13423","ENSG00000101974.14"
"13424","ENSG00000281508.1"
"13425","ENSG00000182195.7"
"13426","ENSG00000155495.8"
"13427","ENSG00000189326.4"
"13428","ENSG00000268988.1"
"13429","ENSG00000284377.1"
"13430","ENSG00000102081.13"
"13431","ENSG00000155966.13"
"13432","ENSG00000010404.17"
"13433","ENSG00000241489.7"
"13434","ENSG00000241769.7"
"13435","ENSG00000269556.7"
"13436","ENSG00000197021.8"
"13437","ENSG00000235703.5"
"13438","ENSG00000171100.14"
"13439","ENSG00000102181.20"
"13440","ENSG00000029993.14"
"13441","ENSG00000147400.8"
"13442","ENSG00000147394.18"
"13443","ENSG00000183479.12"
"13444","ENSG00000262919.7"
"13445","ENSG00000130821.15"
"13446","ENSG00000185825.15"
"13447","ENSG00000232725.1"
"13448","ENSG00000067829.18"
"13449","ENSG00000180879.13"
"13450","ENSG00000067840.12"
"13451","ENSG00000102030.15"
"13452","ENSG00000235802.1"
"13453","ENSG00000184216.13"
"13454","ENSG00000169057.21"
"13455","ENSG00000231830.1"
"13456","ENSG00000196924.14"
"13457","ENSG00000102119.10"
"13458","ENSG00000147403.16"
"13459","ENSG00000280195.1"
"13460","ENSG00000207165.1"
"13461","ENSG00000071553.16"
"13462","ENSG00000203879.11"
"13463","ENSG00000196976.7"
"13464","ENSG00000102178.12"
"13465","ENSG00000126903.15"
"13466","ENSG00000160211.15"
"13467","ENSG00000269335.5"
"13468","ENSG00000160219.11"
"13469","ENSG00000130826.17"
"13470","ENSG00000206948.1"
"13471","ENSG00000130830.14"
"13472","ENSG00000185010.13"
"13473","ENSG00000277203.1"
"13474","ENSG00000165775.17"
"13475","ENSG00000182712.15"
"13476","ENSG00000214827.9"
"13477","ENSG00000185515.14"
"13478","ENSG00000155959.10"
"13479","ENSG00000155961.4"
"13480","ENSG00000155962.12"
"13481","ENSG00000168939.11"
