"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id","hgnc_symbol"
"734","ENSG00000121851.12",137.441245044617,-1.21489266583115,0.108839406124471,-11.1622500442696,6.23921778076294e-29,2.29392979819898e-27,"ENSG00000121851","POLR3GL"
"735","ENSG00000265972.5",766.274606668218,-1.55781333154872,0.143499209399873,-10.8559018412969,1.86952138770876e-27,6.22509213511882e-26,"ENSG00000265972","TXNIP"
"736","ENSG00000168509.19",3.92139926662403,1.8412397066579,0.471651507301911,3.90381389257237,9.46886041795978e-05,0.000446389133989532,"ENSG00000168509","HJV"
"737","ENSG00000271425.7",112.245614042703,0.902798071899279,0.148562262864772,6.07690038163358,1.22527826736563e-09,1.10226163280964e-08,"ENSG00000271425","NBPF10"
"738","ENSG00000213240.8",73.5753199770786,1.35054123184798,0.112398631880092,12.0156376395111,2.9409230218178e-33,1.41940624798555e-31,"ENSG00000213240",NA
"739","ENSG00000264343.5",56.900555488195,1.61831681789503,0.128704891172469,12.5738563869062,2.94024231849184e-36,1.70492051010834e-34,"ENSG00000264343","NOTCH2NLA"
"740","ENSG00000273768.1",3.46815125694053,0.851540247239724,0.313664652613231,2.71481099366886,0.00663136048445309,0.0195260734177694,"ENSG00000273768","RNVU1-29"
"741","ENSG00000268043.7",66.7375833980752,0.67657481915522,0.149795511161329,4.51665616619548,6.28237899218195e-06,3.64966027325984e-05,"ENSG00000268043","NBPF12"
"742","ENSG00000131791.7",29.4825012966063,1.49279998721587,0.175982835819713,8.48264536858116,2.20130815464461e-17,3.74480712477053e-16,"ENSG00000131791","PRKAB2"
"743","ENSG00000237188.3",7.66420574418454,0.705601971798119,0.204571808759549,3.4491652397104,0.000562322483893927,0.00223441777224992,"ENSG00000237188",""
"744","ENSG00000273071.1",13.2415444750495,1.31165080700525,0.172872015669642,7.58740969106193,3.26363924734775e-14,4.35554513470938e-13,"ENSG00000273071",NA
"745","ENSG00000131781.12",24.7943632312114,1.61439445346476,0.199587928556566,8.08863775049007,6.03357241927935e-16,9.21726400069811e-15,"ENSG00000131781","FMO5"
"746","ENSG00000131778.18",124.118667011876,1.60529758843568,0.14031514973043,11.440657630482,2.6189280289528e-30,1.05563345278246e-28,"ENSG00000131778","CHD1L"
"747","ENSG00000278811.4",2.22091463857636,1.99628175468523,0.615166879883058,3.24510603539761,0.00117406896589981,0.00432327490935982,"ENSG00000278811","LINC00624"
"748","ENSG00000265107.2",14.6047147184531,-1.10575287032229,0.296703088967864,-3.72679932038745,0.00019392674068884,0.000856061599190866,"ENSG00000265107","GJA5"
"749","ENSG00000121634.5",4.8602554199496,1.91307957589553,0.687231383675289,2.78374885277277,0.00537346239579098,0.016330401216319,"ENSG00000121634","GJA8"
"750","ENSG00000188092.14",21.5354819423641,1.49234699257106,0.200034430985282,7.46045060952962,8.62270741362228e-14,1.11499106058913e-12,"ENSG00000188092","GPR89B"
"751","ENSG00000274372.4",1.44018076319307,2.05285391854775,0.639642127268248,3.20937885582204,0.00133022089086576,0.00482430896714093,"ENSG00000274372",""
"752","ENSG00000263956.6",34.2666059329122,0.731610177506923,0.120191299297857,6.0870477462254,1.15011680285607e-09,1.03694449195753e-08,"ENSG00000263956","NBPF11"
"753","ENSG00000199879.1",1.93745354948275,1.39634355539818,0.465093026939139,3.00228873476725,0.00267957891681054,0.00894074050417918,"ENSG00000199879","RNVU1-22"
"754","ENSG00000274020.2",31.3210710672244,1.62875864017126,0.21185025338669,7.68825438786846,1.49156020040393e-14,2.04121471794996e-13,"ENSG00000274020","LINC01138"
"755","ENSG00000202408.2",0.82399740028513,1.74858261644503,0.672326332288429,2.60079448397223,0.00930081542311209,0.0261024751451372,"ENSG00000202408","RNVU1-21"
"756","ENSG00000274210.1",3.15434410535358,1.6709605399698,0.401612659466386,4.16062716297332,3.17374842614432e-05,0.000163812879726854,"ENSG00000274210","RNVU1-27"
"757","ENSG00000270629.5",209.145818418481,0.654370212732456,0.119898158100755,5.45771697495606,4.82295612794902e-08,3.64143953187222e-07,"ENSG00000270629","NBPF14"
"758","ENSG00000255148.2",1.92696604627266,2.33959636462626,0.66368399568787,3.52516616315481,0.000423217234650643,0.00173611283901546,"ENSG00000255148",""
"759","ENSG00000269713.7",42.171244237259,0.511287582169937,0.122658920298316,4.16836852082544,3.0678764185946e-05,0.000158995280682782,"ENSG00000269713","NBPF9"
"760","ENSG00000274265.4",17.4349479323898,1.80522427189554,0.220616248260074,8.1826442346506,2.77682066093091e-16,4.35178187749751e-15,"ENSG00000274265",""
"761","ENSG00000271383.6",68.6623860120541,1.04259055603486,0.130890118659791,7.96538781315305,1.6470640310399e-15,2.42050430919296e-14,"ENSG00000271383","NBPF19"
"762","ENSG00000277147.4",34.6686729707531,-0.619836650967802,0.172252113413977,-3.59842697243509,0.000320147717786702,0.00135320169373761,"ENSG00000277147","LINC00869"
"763","ENSG00000275557.1",3.6193888041025,1.45244387400671,0.440214592581286,3.29939965299655,0.000968918612977989,0.00363613225783807,"ENSG00000275557",NA
"764","ENSG00000206828.1",0.561130364539687,2.26424946668372,0.609152114867213,3.71705098188373,0.00020156178133526,0.000887256556165079,"ENSG00000206828","RNVU1-30"
"765","ENSG00000150337.13",7.50047468885254,-1.16339594630832,0.224484875244911,-5.18251372186686,2.18915255104523e-07,1.5429363092017e-06,"ENSG00000150337","FCGR1A"
"766","ENSG00000203814.6",118.269623342928,-1.68781759114295,0.156152805993559,-10.8087560796863,3.12883888911727e-27,1.02750461577079e-25,"ENSG00000203814","H2BC18"
"767","ENSG00000183598.3",6.44988014117897,-1.82306649750807,0.266847718205263,-6.83186091966408,8.38200956234207e-12,9.17792738428553e-11,"ENSG00000183598","H3C13"
"768","ENSG00000270882.2",97.6085544189317,1.31115040175828,0.206519566775202,6.34879504267737,2.17007918335069e-10,2.10373809534761e-09,"ENSG00000270882","H4C14"
"769","ENSG00000203811.1",15.2848370826988,-1.59248339866873,0.275314775677845,-5.78422787061799,7.28461420552702e-09,6.03803329798533e-08,"ENSG00000203811","H3C14"
"770","ENSG00000261716.1",4.4269784912644,2.06228106760339,0.290889375789171,7.08957163529437,1.34527752174806e-12,1.58842402500445e-11,"ENSG00000261716","H2BC20P"
"771","ENSG00000272993.1",1.19088210968671,1.48213997085358,0.461756544106803,3.20978660675087,0.00132833546338254,0.00481876275437458,"ENSG00000272993",NA
"772","ENSG00000203852.3",11.2192232869735,-1.68639179854096,0.334516682059935,-5.04127862370346,4.62431595953703e-07,3.13148122785466e-06,"ENSG00000203852","H3C15"
"773","ENSG00000270276.2",3.08657035397587,2.68159386924476,0.430651555421172,6.2268296386906,4.75968182654349e-10,4.46385132484751e-09,"ENSG00000270276","H4C15"
"774","ENSG00000184678.10",471.131682417324,2.37196381891935,0.176232248635383,13.4593063260904,2.71452577700118e-41,2.20365202576956e-39,"ENSG00000184678","H2BC21"
"775","ENSG00000184260.5",185.241229339789,-1.73951118827569,0.152840455182733,-11.3812222437834,5.18676537343029e-30,2.0539590878784e-28,"ENSG00000184260","H2AC20"
"776","ENSG00000184270.4",49.347087903684,-1.33386756797518,0.157926401475891,-8.44613412013195,3.01107746782792e-17,5.05457545157714e-16,"ENSG00000184270","H2AC21"
"777","ENSG00000159164.9",8.25464590813693,1.30536110538488,0.473823156161505,2.75495422376516,0.00587003475749431,0.0175983980210277,"ENSG00000159164","SV2A"
"778","ENSG00000143368.9",59.6784417207156,-1.09498085650902,0.0958779727443426,-11.4205674689094,3.30071656336554e-30,1.31866225695873e-28,"ENSG00000143368","SF3B4"
"779","ENSG00000023902.13",352.117252024571,0.884872546676675,0.120439221710425,7.34704637002882,2.02634586778526e-13,2.55115939123461e-12,"ENSG00000023902","PLEKHO1"
"780","ENSG00000143401.14",261.81915332774,-1.29300377951703,0.117044674896842,-11.0470961678233,2.26420584123478e-28,7.99166218223648e-27,"ENSG00000143401","ANP32E"
"781","ENSG00000118298.10",3.16974925564149,1.98171887690183,0.535043707857667,3.70384484070786,0.000212356174115779,0.000931082182001376,"ENSG00000118298","CA14"
"782","ENSG00000118292.8",16.146034292948,-0.914497640384881,0.176849257971806,-5.17105726579116,2.32773213564124e-07,1.63606315819356e-06,"ENSG00000118292","C1orf54"
"783","ENSG00000266472.5",24.5008775839577,-1.25635774626224,0.113095736992111,-11.1087984364068,1.13678833330097e-28,4.097889737894e-27,"ENSG00000266472","MRPS21"
"784","ENSG00000143374.16",14.137618920496,0.779362426436392,0.175062118219685,4.45191932076573,8.5106144376261e-06,4.84224614554589e-05,"ENSG00000143374","TARS2"
"785","ENSG00000143369.14",6.89807989734391,1.9043454770345,0.333383941697882,5.71216918048276,1.11545112211227e-08,9.08065805185257e-08,"ENSG00000143369","ECM1"
"786","ENSG00000274963.1",0.415227629986991,1.65022999050478,0.649733257551445,2.53985765900882,0.0110897592220222,0.0303263037675593,"ENSG00000274963","RN7SL600P"
"787","ENSG00000143384.12",258.115894066191,-0.817847630531691,0.136227221751987,-6.00355508989716,1.93043224782418e-09,1.70043934329825e-08,"ENSG00000143384","MCL1"
"788","ENSG00000143420.18",127.940083234082,-0.687040720532915,0.085752391099746,-8.01191327404223,1.12937500207166e-15,1.68534306375327e-14,"ENSG00000143420","ENSA"
"789","ENSG00000143457.10",24.1393421550319,-0.36673470534251,0.136568081677817,-2.68536176855503,0.00724513374710892,0.0210613749763769,"ENSG00000143457","GOLPH3L"
"790","ENSG00000163131.10",291.204932909766,-0.683937600733834,0.176781099498432,-3.86883893512553,0.000109354846644272,0.000508385434118771,"ENSG00000163131","CTSS"
"791","ENSG00000143387.12",2.62594533937466,1.44729818564053,0.414906795720436,3.48824892859966,0.000486195200404176,0.00196540814504586,"ENSG00000143387","CTSK"
"792","ENSG00000143418.19",150.840028476243,1.90141701541557,0.181320205213889,10.4865147994545,9.96360545268671e-26,2.99350662712475e-24,"ENSG00000143418","CERS2"
"793","ENSG00000259357.2",10.5978558988222,1.60451582960848,0.275836980683334,5.81689890033453,5.99493745735392e-09,5.0234209618909e-08,"ENSG00000259357",""
"794","ENSG00000143412.9",5.1655006590117,1.95660545222484,0.493936844622081,3.96124620693536,7.45596033639121e-05,0.000358108425102496,"ENSG00000143412","ANXA9"
"795","ENSG00000143409.15",235.995042760949,2.83703082921091,0.176197922881491,16.1013863433514,2.4945213578251e-58,1.26565777392651e-55,"ENSG00000143409","MINDY1"
"796","ENSG00000143363.15",263.725146588268,2.79782366757386,0.172541459090685,16.2153703945634,3.92702978632293e-59,2.18353615105271e-56,"ENSG00000143363","PRUNE1"
"797","ENSG00000197622.12",180.29474806917,-1.14395483195968,0.0921576657364508,-12.4130187415024,2.22117428444365e-35,1.21179387373075e-33,"ENSG00000197622","CDC42SE1"
"798","ENSG00000213190.3",15.6383493498622,1.64353014797175,0.234786290219711,7.00011123491815,2.55759367899714e-12,2.94838760097966e-11,"ENSG00000213190","MLLT11"
"799","ENSG00000143458.11",38.4546298160055,-0.68330471419223,0.110139425806996,-6.20399742585935,5.50466863842797e-10,5.12699632936649e-09,"ENSG00000143458","GABPB2"
"800","ENSG00000163154.5",25.6697664183084,-1.45520172656255,0.111156732735424,-13.0914402641379,3.68552338925494e-39,2.55282242951976e-37,"ENSG00000163154","TNFAIP8L2"
"801","ENSG00000163156.11",60.9652491108745,-0.262051222215448,0.0820696303727907,-3.19303524367192,0.00140785762449293,0.00506873700356288,"ENSG00000163156","SCNM1"
"802","ENSG00000163157.14",3.38413503490804,1.0687945474961,0.430262594409356,2.48405174278114,0.0129896932108826,0.0347264471731361,"ENSG00000163157","TMOD4"
"803","ENSG00000163159.12",35.0124340047647,-0.680857361687002,0.117551318469324,-5.79200106432392,6.95527017937222e-09,5.77802735531556e-08,"ENSG00000163159","VPS72"
"804","ENSG00000143398.19",39.3418174250763,0.849203140855479,0.147690416464133,5.74988656126996,8.93033470901572e-09,7.33621303053932e-08,"ENSG00000143398","PIP5K1A"
"805","ENSG00000159352.15",137.668140425029,-1.35131090867293,0.0867192535445099,-15.582593869761,9.55955935990298e-55,3.1041801153477e-52,"ENSG00000159352","PSMD4"
"806","ENSG00000143390.17",50.1210331270166,-0.556430058314769,0.132506973408036,-4.19925113375974,2.67799179485939e-05,0.000140203388305614,"ENSG00000143390","RFX5"
"807","ENSG00000143416.20",40.0924797122253,-1.69333340095212,0.252489834344265,-6.70654090034886,1.99292007634841e-11,2.12149556514508e-10,"ENSG00000143416","SELENBP1"
"808","ENSG00000159377.10",29.2041122692289,-1.29138850865971,0.1453544948538,-8.88440711763756,6.42625515284374e-19,1.22691296638724e-17,"ENSG00000159377","PSMB4"
"809","ENSG00000143376.12",73.2364814881495,-0.640528543219919,0.105682517374407,-6.06087514882605,1.35382892313119e-09,1.21146199272255e-08,"ENSG00000143376","SNX27"
"810","ENSG00000143436.10",29.8667718705566,-1.21995377010056,0.130784005154215,-9.32800435849968,1.07882978473047e-20,2.32182931931124e-19,"ENSG00000143436","MRPL9"
"811","ENSG00000249602.1",8.64550312754588,-0.636347410266621,0.266770636032112,-2.38537276715126,0.0170618230989123,0.0437154020694894,"ENSG00000249602",""
"812","ENSG00000196407.11",27.6294062307414,2.94950691108129,0.314037091158529,9.39222465792217,5.87461157336234e-21,1.28822519590912e-19,"ENSG00000196407","THEM5"
"813","ENSG00000197747.8",190.550604433429,-1.16383220280912,0.123130742876344,-9.45200342028243,3.3240654953329e-21,7.43381919865357e-20,"ENSG00000197747","S100A10"
"814","ENSG00000229021.2",7.08401446801912,1.47016876644999,0.498173088011092,2.95112040740599,0.0031662346143046,0.0103517892061719,"ENSG00000229021",""
"815","ENSG00000163191.5",372.529630627376,-1.59282125556491,0.133475759425546,-11.9334121972417,7.92568075706533e-33,3.68925896707892e-31,"ENSG00000163191","S100A11"
"816","ENSG00000159450.12",116.828537483137,1.65611215842643,0.450680614500653,3.67469135600913,0.000238137111433149,0.00103180885493931,"ENSG00000159450","TCHH"
"817","ENSG00000215853.3",3.66443038356761,1.86871028633603,0.534890936304342,3.49362862501893,0.000476503376929582,0.00193084477084674,"ENSG00000215853","RPTN"
"818","ENSG00000237975.6",5.80059666093017,1.55433370128116,0.460600274078393,3.37458266691482,0.000739277083769492,0.00285511482685097,"ENSG00000237975",NA
"819","ENSG00000236427.1",0.831974182454405,1.93618006563466,0.706140946652723,2.74191728267935,0.0061081721397224,0.0181954137055139,"ENSG00000236427","CCDST"
"820","ENSG00000198854.5",1.07091737799191,1.79178305175183,0.765784288161731,2.33980127230478,0.0192940032138877,0.0484139212692693,"ENSG00000198854","KPLCE"
"821","ENSG00000235942.2",1.46423189408953,1.81107192587666,0.723295132860283,2.50391830885788,0.0122826390051615,0.0331219982208017,"ENSG00000235942","LCE6A"
"822","ENSG00000283227.1",0.838809826058865,1.74823106510151,0.723799076332103,2.41535409793666,0.0157199190303876,0.0407739480761348,"ENSG00000283227","SPRR5"
"823","ENSG00000241794.1",1.19484369016616,1.70966729870862,0.67283823907933,2.5409782016076,0.0110542811217446,0.0302394710022654,"ENSG00000241794","SPRR2A"
"824","ENSG00000229699.1",1.12033433110876,2.29894102353682,0.765829162476929,3.00189799001821,0.00268302066986734,0.00895001717537107,"ENSG00000229699",""
"825","ENSG00000159527.3",0.739347360018387,1.79966892000987,0.74684522077089,2.40969463278115,0.0159658775358729,0.0413069620960977,"ENSG00000159527","PGLYRP3"
"826","ENSG00000163220.10",503.837778036034,-2.07018633315958,0.203343727592036,-10.180723829913,2.41756331710067e-24,6.65731988067274e-23,"ENSG00000163220","S100A9"
"827","ENSG00000163221.8",52.5839590534771,-1.60051677876303,0.229853038603749,-6.96321783903938,3.3258692820342e-12,3.79205152128562e-11,"ENSG00000163221","S100A12"
"828","ENSG00000143546.9",420.647483351353,-1.91037413408209,0.194322384421292,-9.83095251620827,8.283158121442e-23,2.05760947459811e-21,"ENSG00000143546","S100A8"
"829","ENSG00000184330.11",2.70389905316516,2.63419447771146,0.573030943617081,4.59694979311924,4.28720873965546e-06,2.54859113565634e-05,"ENSG00000184330","S100A7A"
"830","ENSG00000238279.1",0.626717180826104,1.9832299895744,0.588637750279402,3.36918586793498,0.000753905716443835,0.00290580505464393,"ENSG00000238279",""
"831","ENSG00000197956.9",169.2837147213,-1.66766742919555,0.116077247109828,-14.3668761167093,8.35141165149202e-47,1.07956623864351e-44,"ENSG00000197956","S100A6"
"832","ENSG00000196154.11",87.1111871808414,-2.20141740015753,0.170432989288352,-12.9166155528317,3.6274954950171e-38,2.36340356569413e-36,"ENSG00000196154","S100A4"
"833","ENSG00000188643.10",13.9161047928138,-1.34638980827488,0.257625801057076,-5.22614506291858,1.73080587404023e-07,1.23424825065518e-06,"ENSG00000188643","S100A16"
"834","ENSG00000189171.14",26.465606806457,-1.08482825638586,0.192759350059385,-5.62788915843327,1.82428247805904e-08,1.45020810388594e-07,"ENSG00000189171","S100A13"
"835","ENSG00000271853.5",22.097965332893,-1.10895824733484,0.172250440069597,-6.43805755669925,1.21012115531561e-10,1.19994414117056e-09,"ENSG00000271853",NA
"836","ENSG00000272030.1",2.75718276001639,1.21391737110764,0.368420902293223,3.29491992324987,0.0009844972969268,0.00368811677731969,"ENSG00000272030",NA
"837","ENSG00000160679.12",36.4430620152828,-0.7051016689858,0.106136608643147,-6.64334086042354,3.06651547716577e-11,3.21129678065425e-10,"ENSG00000160679","CHTOP"
"838","ENSG00000143621.16",58.278554331306,-1.23360743291842,0.100950917275992,-12.2198734415244,2.43463425217126e-34,1.25249435102194e-32,"ENSG00000143621","ILF2"
"839","ENSG00000143624.13",48.7764040327906,0.570967650156506,0.146898727175809,3.88681141854394,0.000101569598480611,0.00047573390287653,"ENSG00000143624","INTS3"
"840","ENSG00000279767.1",2.84955519535174,1.88605991958398,0.496683949889935,3.79730393946076,0.000146278390640505,0.000663475234785798,"ENSG00000279767",NA
"841","ENSG00000143554.13",16.9620562827326,0.726711601931425,0.286184228614024,2.53931394280828,0.0111070105325794,0.0303684640960106,"ENSG00000143554","SLC27A3"
"842","ENSG00000198837.9",52.6313881395958,0.58582513518703,0.157508273678372,3.71932928668415,0.000199752500531034,0.000879960277464149,"ENSG00000198837","DENND4B"
"843","ENSG00000160741.16",54.0679955162628,-0.590117465329668,0.121557617070529,-4.85463173391492,1.20610670794964e-06,7.74495669604109e-06,"ENSG00000160741","CRTC2"
"844","ENSG00000143543.14",79.153659096984,-0.379270100912165,0.108856798951198,-3.48411954573639,0.000493758893314017,0.00199142224558982,"ENSG00000143543","JTB"
"845","ENSG00000143545.8",556.081928218241,-1.86284583206637,0.154457596939543,-12.0605646402457,1.7060921281004e-33,8.3534715898185e-32,"ENSG00000143545","RAB13"
"846","ENSG00000177954.11",720.639533748755,-1.80474872488458,0.135697719287822,-13.2997719811091,2.32175284519775e-40,1.76149435488928e-38,"ENSG00000177954","RPS27"
"847","ENSG00000143552.9",7.40325240195965,1.62876295472925,0.340342536457933,4.78565791887305,1.70428120284577e-06,1.07344548116719e-05,"ENSG00000143552","NUP210L"
"848","ENSG00000143549.19",1457.86649956169,0.334833329312001,0.129421888330268,2.58714606649495,0.00967745589397007,0.0270175345440708,"ENSG00000143549","TPM3"
"849","ENSG00000264384.2",0.77061482251957,2.05888466291603,0.534357606798338,3.85300899008824,0.000116675104851677,0.000539328380130913,"ENSG00000264384","RN7SL431P"
"850","ENSG00000143612.19",66.790812144076,-0.432585199290082,0.104973202965342,-4.1209107378852,3.77377627734867e-05,0.00019221681402633,"ENSG00000143612","C1orf43"
"851","ENSG00000143569.18",180.754511771543,-0.274481655585506,0.071339433813302,-3.84754463154045,0.000119307547308767,0.000550472054192013,"ENSG00000143569","UBAP2L"
"852","ENSG00000201129.1",3.08409642654876,1.35756735056611,0.327934889450345,4.13974662117089,3.47689635934774e-05,0.000178123467406191,"ENSG00000201129","SNORA58B"
"853","ENSG00000143575.14",40.6342287800802,-1.42656576850342,0.136784721780271,-10.4292771146988,1.82269655618018e-25,5.36888630009823e-24,"ENSG00000143575","HAX1"
"854","ENSG00000143595.12",24.447726854147,3.06006151896138,0.342801290632847,8.92663359963489,4.39169044769182e-19,8.54957867011083e-18,"ENSG00000143595","AQP10"
"855","ENSG00000143515.16",31.2408805303014,0.752882477118113,0.194538979191847,3.87008547205158,0.000108797202801055,0.00050619881495814,"ENSG00000143515","ATP8B2"
"856","ENSG00000238365.3",0.551481612618315,1.97657694855248,0.819633918507507,2.41153630165974,0.0158854703699483,0.0411402566398394,"ENSG00000238365","RNU7-57P"
"857","ENSG00000160712.12",46.3926753119632,1.16186916438977,0.191920425625941,6.05391094043469,1.41370789011505e-09,1.26365124993987e-08,"ENSG00000160712","IL6R"
"858","ENSG00000169291.9",37.4092345557243,-0.556033998596617,0.181958475761355,-3.05582906358194,0.00224439170631275,0.00766060034975065,"ENSG00000169291","SHE"
"859","ENSG00000160714.9",148.420657737837,0.577833004408447,0.123593739332265,4.67526112188434,2.93579827870166e-06,1.78844442642204e-05,"ENSG00000160714","UBE2Q1"
"860","ENSG00000233875.1",0.764605714843718,2.24420280190809,0.64045083779215,3.50409847170255,0.000458155908791904,0.00186450254039135,"ENSG00000233875",""
"861","ENSG00000160710.15",266.202381526657,-0.530365948241413,0.104901619194211,-5.05584139039371,4.28497355352686e-07,2.91188810543538e-06,"ENSG00000160710","ADAR"
"862","ENSG00000143603.18",21.5429527702901,1.07615660486295,0.331202315960588,3.24924239053634,0.00115712832462133,0.00426969812297642,"ENSG00000143603","KCNN3"
"863","ENSG00000163344.5",22.373968094844,-1.08536003849609,0.134089021980271,-8.09432437098227,5.75830577075625e-16,8.81001248529951e-15,"ENSG00000163344","PMVK"
"864","ENSG00000163346.16",57.8091260000804,0.898705167351441,0.145325367797909,6.18409009362487,6.2461689411152e-10,5.77916565579817e-09,"ENSG00000163346","PBXIP1"
"865","ENSG00000163348.3",33.7553195796189,-0.721388832338691,0.117848595666624,-6.1213188689952,9.2803973792319e-10,8.43087129863525e-09,"ENSG00000163348","PYGO2"
"866","ENSG00000160691.18",38.1227583321488,-0.472815015635423,0.129842158394012,-3.64145991936337,0.00027109633596596,0.0011619641263842,"ENSG00000160691","SHC1"
"867","ENSG00000173207.12",8.62858675980331,-0.663801408482186,0.199420971092679,-3.32864394775057,0.00087269893666996,0.00331271390998164,"ENSG00000173207","CKS1B"
"868","ENSG00000160685.13",86.9653028081934,0.359331562248834,0.146344004669219,2.45538970360303,0.0140731932018228,0.0371398067845633,"ENSG00000160685","ZBTB7B"
"869","ENSG00000169241.17",56.0989057313729,2.10577746436244,0.186626427931983,11.28338300045,1.58529940032698e-29,6.0819756766798e-28,"ENSG00000169241","SLC50A1"
"870","ENSG00000179085.7",12.5180029724256,0.476908536798499,0.20064616830974,2.376863414916,0.017460552165408,0.0445682186136279,"ENSG00000179085","DPM3"
"871","ENSG00000177628.15",12.0161982213589,0.638971865835409,0.186615636267054,3.42399961019888,0.000617067094620377,0.00242583567754393,"ENSG00000177628","GBA1"
"872","ENSG00000160767.20",14.6788904451795,0.84498242616075,0.3136060785979,2.69440704063703,0.00705139931251565,0.0205733394260358,"ENSG00000160767","ENTREP3"
"873","ENSG00000116521.10",16.216857815774,0.659428788887541,0.207862937942918,3.17242118971989,0.00151173583814363,0.00540438239124977,"ENSG00000116521","SCAMP3"
"874","ENSG00000160752.14",37.9433070812922,-0.851800982045022,0.131900600536397,-6.45790071145257,1.06165354440391e-10,1.05904441797382e-09,"ENSG00000160752","FDPS"
"875","ENSG00000116539.12",309.387264501078,0.841195729110044,0.0940271481383124,8.94630695246291,3.67573968295135e-19,7.19721532711023e-18,"ENSG00000116539","ASH1L"
"876","ENSG00000227773.1",1.60203015188153,2.72297923050801,0.419858166871937,6.48547401327211,8.84532454545014e-11,8.87813361275522e-10,"ENSG00000227773","ASH1L-IT1"
"877","ENSG00000235919.4",8.32095584048598,2.0328066936381,0.412247441012749,4.93103532345572,8.17949402490866e-07,5.36271462560237e-06,"ENSG00000235919","ASH1L-AS1"
"878","ENSG00000125459.14",9.266200306152,0.874932901448633,0.281726190274036,3.1056143576768,0.00189884180911516,0.00661238752848185,"ENSG00000125459","MSTO1"
"879","ENSG00000132676.15",99.5657392134377,-0.348888287359013,0.0983174304261064,-3.54859037555127,0.000387299064593679,0.00160527611884585,"ENSG00000132676","DAP3"
"880","ENSG00000116580.18",337.972458146549,0.419794587979654,0.106454158936882,3.94343060122766,8.03242430051335e-05,0.000384476535799336,"ENSG00000116580","GON4L"
"881","ENSG00000132718.8",13.5424038353877,0.999614580812494,0.181969045554339,5.49332210743497,3.94442411503285e-08,3.00891138562645e-07,"ENSG00000132718","SYT11"
"882","ENSG00000143622.10",264.076017893505,2.25494045630738,0.187454447258274,12.0292715872488,2.49350936524766e-33,1.21211431299883e-31,"ENSG00000143622","RIT1"
"883","ENSG00000132680.10",36.9302393777993,0.501076808640468,0.128454264889246,3.90081877836054,9.58678973118013e-05,0.000451476731858222,"ENSG00000132680","KHDC4"
"884","ENSG00000207475.1",2.66197885002856,1.82143114495564,0.477749322840021,3.81252480721059,0.000137554418189952,0.000627199936455868,"ENSG00000207475","SNORA80E"
"885","ENSG00000116584.17",119.171693716367,-0.519920175856379,0.116971102619368,-4.44486000570785,8.79491185897368e-06,4.99280380917121e-05,"ENSG00000116584","ARHGEF2"
"886","ENSG00000273002.1",2.67564361017048,1.27701376819941,0.528598904332424,2.41584641536889,0.0156986814962986,0.0407292733739061,"ENSG00000273002","ARHGEF2-AS2"
"887","ENSG00000163479.13",79.5923539118667,-1.0952595543026,0.11692156336043,-9.36747271267901,7.42900142021776e-21,1.6211998260572e-19,"ENSG00000163479","SSR2"
"888","ENSG00000116586.11",33.2433205893614,-0.590062587398385,0.137245019657567,-4.29933697317848,1.71309835886002e-05,9.26511157709901e-05,"ENSG00000116586","LAMTOR2"
"889","ENSG00000160789.19",148.163538328507,1.47320965222983,0.182017778361204,8.09376790275032,5.78468651447596e-16,8.84370717975816e-15,"ENSG00000160789","LMNA"
"890","ENSG00000196189.12",22.1633786100203,1.22056482241894,0.276970307202077,4.40684358821331,1.04887871724605e-05,5.87470499972638e-05,"ENSG00000196189","SEMA4A"
"891","ENSG00000160785.13",24.5375049858118,-0.376742902126255,0.145965713161765,-2.58103697070787,0.00985040321407582,0.027426798357754,"ENSG00000160785","SLC25A44"
"892","ENSG00000198715.11",19.1967033417472,-0.586956776338439,0.202923861091246,-2.89249757609584,0.00382192131183886,0.0122189497516966,"ENSG00000198715","GLMP"
"893","ENSG00000189030.9",2.09023840214592,2.1630128569277,0.646778030231954,3.34428931692683,0.00082493659778705,0.00315060282681455,"ENSG00000189030","VHLL"
"894","ENSG00000163468.14",124.142468331134,-0.443235394116338,0.0913681068841303,-4.85109530263589,1.22781527327395e-06,7.87563557872781e-06,"ENSG00000163468","CCT3"
"895","ENSG00000116604.17",106.914406479999,0.555259984943642,0.0981409250549015,5.65778226191592,1.53341499378375e-08,1.230308649885e-07,"ENSG00000116604","MEF2D"
"896","ENSG00000260460.1",1.71510977777363,1.51528597231862,0.57103877191673,2.65356057563738,0.00796474732156546,0.0228618268709668,"ENSG00000260460",""
"897","ENSG00000187862.11",13.2689612669511,2.16850225242241,0.357260539315967,6.06980624441298,1.2806466212078e-09,1.14926920970207e-08,"ENSG00000187862","TTC24"
"898","ENSG00000163382.11",20.7534015030778,-1.44421356618181,0.15461527744563,-9.3406912307852,9.5707227099687e-21,2.06966241234752e-19,"ENSG00000163382","NAXE"
"899","ENSG00000160818.16",59.2903341142467,-1.21611738630422,0.139966592335052,-8.68862609295425,3.66848890681047e-18,6.55387168694706e-17,"ENSG00000160818","GPATCH4"
"900","ENSG00000132688.10",94.6889192146897,-1.4747480662843,0.220114004112191,-6.69992839498127,2.08521692037995e-11,2.21336178865643e-10,"ENSG00000132688","NES"
